Year,Month,HK_NOx_conc,HK_PM10_conc,HK_SO2_conc,Temp_c,RH_c,Rainfall_c,Pressure_c,stratum,fav_share,HK_NOx_emis,HK_PM10_emis,HK_SO2_emis,PRD_NOx_emis,PRD_PM10_emis,PRD_SO2_emis,ln_HK_NOx_conc,ln_HK_PM10_conc,ln_HK_SO2_conc,ln_HK_NOx_emis,ln_HK_PM10_emis,ln_HK_SO2_emis,ln_PRD_NOx_emis,ln_PRD_PM10_emis,ln_PRD_SO2_emis,stratum_with_baseline
2007,1,120.0,77.5,23.5,-7.362027579720124,-6.4730302091657705,-169.8927536231884,9.409732347727868,Favorable,0.7666666666666667,9546.770801451396,540.332559062463,5955.948109903395,72329.244,61936.191000000006,50219.674,4.787491742782046,4.350277936359301,3.1570004211501135,9.163958240320241,6.292184800116132,8.69214568152676,11.188983807694136,11.033859956641143,10.824162141252833,Favorable
2007,2,125.25,52.0,12.0,-4.202926197231648,0.7285826940600373,-192.29275362318842,4.792451241737126,Unfavorable,0.16666666666666666,8433.028508065028,491.3125171439826,4797.25379004423,60287.799,43982.266,39677.393000000004,4.830311739964974,3.9512437185814275,2.4849066497880004,9.039911240105514,6.197080416448228,8.475798906094719,11.006885023933663,10.691541786201203,10.58853685863559,Unfavorable
2007,3,104.0,45.0,12.0,-3.471704999074962,6.494711726318101,-171.4927536231884,2.4484420251471875,Favorable,0.3,10225.493124899083,582.4681518211777,6576.77263519178,77295.216,51252.059,53249.841,4.6443908991413725,3.8066624897703196,2.4849066497880004,9.232639207122094,6.367274508960022,8.79129942302033,11.255387343915178,10.844511071803392,10.882750097651721,Favorable
2007,4,98.5,47.0,14.0,-1.9236404829459275,1.5785826940600316,-73.94275362318841,1.787689336975177,Favorable,0.26666666666666666,10135.574432952013,583.9949925515255,6757.047453553642,76756.00600000001,56338.545,54393.574,4.590056548178043,3.8501476017100584,2.6390573296152584,9.223806735420263,6.369892408393394,8.81834130640063,11.248386916459415,10.939134215750771,10.904001300866726,Favorable
2007,5,92.0,49.0,17.0,2.6928111299572954,1.8172923714793967,88.65724637681157,-3.1257515232399555,Unfavorable,0.0,10657.094105345297,603.8175026660022,7129.910093442856,81705.34199999999,59085.981,55543.94699999999,4.5217885770490405,3.8918202981106265,2.833213344056216,9.27398106256062,6.40327200437497,8.872053903713532,11.310874664267468,10.986748967134066,10.92492982423418,Unfavorable
2007,6,90.5,22.0,15.0,4.729692850387401,4.978582694060037,290.5072463768116,-6.532310663024759,Unfavorable,0.0,10749.887614005404,619.4553564185452,7082.823463746614,82905.63,58223.828,57115.126000000004,4.505349850705881,3.091042453358316,2.70805020110221,9.282650578990035,6.428840634579887,8.86542790150494,11.325458251965765,10.972049965739306,10.952824264241077,Unfavorable
2007,7,76.0,25.0,15.0,5.928295000925036,-1.085933434972219,-122.5427536231884,-6.009622490981769,Unfavorable,0.0,11162.515240745273,624.3504352858686,7685.547665280727,86193.902,59360.936,58415.395000000004,4.330733340286331,3.2188758248682006,2.70805020110221,9.320316590536143,6.4367118057433705,8.947096917620998,11.364354711690021,10.991391645911015,10.975334747090212,Unfavorable
2007,8,90.0,26.0,17.0,4.312165968666971,5.5269697908342295,288.9072463768116,-8.870912813562427,Unfavorable,0.03333333333333333,11013.946937802646,617.9375996165612,7418.707708146675,84769.939,57395.913,56765.481999999996,4.499809670330265,3.258096538021482,2.833213344056216,9.306917652106323,6.426387480865489,8.911760157670683,11.347696266007997,10.957728377682077,10.9466837087103,Unfavorable
2007,9,80.5,48.5,14.0,4.01635951705407,-3.254750639273297,-97.1427536231884,-5.345643996358149,Unfavorable,0.23333333333333334,10945.413109352627,631.5138539230032,7010.92358428439,85102.922,63490.423,56793.354,4.388257184424518,3.8815637979434374,2.6390573296152584,9.300675753360947,6.448119879670262,8.855224723744401,11.351616650047202,11.058644354608832,10.947174590821131,Unfavorable
2007,10,79.0,75.0,18.0,1.8799079041508442,-5.89238504787545,-147.6927536231884,1.0194097670827205,Unfavorable,0.23333333333333334,11077.788313574238,638.4329660093183,6805.197985222734,87359.60500000001,65616.098,58680.445999999996,4.3694478524670215,4.31748811353631,2.8903717578961645,9.312697329688165,6.459016683288152,8.825442008743567,11.377788269448363,11.091576341168887,10.979861832773365,Unfavorable
2007,11,98.0,74.5,20.0,-2.8136404829459316,-14.021417305939963,-195.5927536231884,4.601022670308566,Favorable,0.5666666666666667,11186.308574970268,642.8608720065437,6712.902643696984,89130.858,70122.936,59529.041000000005,4.584967478670572,4.310799125385514,2.995732273553991,9.322445860819956,6.465928327585341,8.811786721181566,11.397860883466851,11.158005209236753,10.994219556493066,Favorable
2007,12,113.0,72.0,19.0,-4.452350160365285,-5.666578596262539,-183.7427536231884,5.6936033154697725,Favorable,0.43333333333333335,11816.179236836679,683.523193495006,7316.964867485945,95619.7,77166.99,65386.894,4.727387818712341,4.276666119016055,2.9444389791664403,9.37722499309047,6.527260589011843,8.8979508853809,11.468134144756222,11.253727053896332,11.088077119809501,Favorable
2008,1,125.0,61.0,18.0,-7.765253386171738,-3.053675370456091,-165.7427536231884,6.303280734824625,Favorable,0.6666666666666666,9680.549529475516,554.9268768675475,5979.6732459095565,78212.622,51852.053,64193.754,4.8283137373023015,4.110873864173311,2.8903717578961645,9.17787394823321,6.3188363516743875,8.696121204299548,11.267186320158368,10.856149807859348,11.069661195225475,Favorable
2008,2,113.0,72.0,22.0,-10.386054276049379,-6.055900064560646,-171.7427536231884,7.860677842722339,Favorable,0.8,8961.899614430624,520.373732727994,5381.63779419113,68810.025,37438.674,55180.265,4.727387818712341,4.276666119016055,3.091042453358316,9.10073749403705,6.254547270206854,8.590748029540745,11.139104725515745,10.530459513297677,10.918360650224406,Favorable
2008,3,117.0,70.0,21.0,-3.7329953216556078,-2.0214173059399627,-142.1427536231884,3.09037750901814,Favorable,0.36666666666666664,10373.377920375304,602.0717808040301,6528.061194161525,85033.341,50695.092000000004,71153.574,4.762173934797756,4.248495242049359,3.044522437723423,9.246997987851675,6.400376675416626,8.783865270705633,11.35079870562251,10.833584380159666,11.172595834160846,Favorable
2008,4,95.5,43.25,13.0,-0.6469738162792638,7.0452493607267,55.85724637681159,-0.46231066302482304,Favorable,0.36666666666666664,9894.29160583193,578.3487532958056,6359.666094052896,79412.83600000001,49289.376000000004,64266.251,4.5591262474866845,3.7669972333778885,2.5649493574615367,9.199713264350294,6.360177066116723,8.757731154020867,11.282415296637772,10.805463839850573,11.070789904627233,Favorable
2008,5,84.0,36.0,16.5,1.6282950009250392,4.946324629543909,-7.442753623188395,-4.528977329691543,Unfavorable,0.13333333333333333,9905.292215326244,582.15359208325,6049.95612123475,79792.415,51225.841,61253.157,4.430816798843313,3.58351893845611,2.803360380906535,9.200824460497204,6.366734316838033,8.707806298310116,11.287183728795037,10.843999390737094,11.022770669935829,Unfavorable
2008,6,94.5,21.0,15.25,2.9563595170540715,10.111916027393377,1146.3572463768114,-6.608977329691584,Unfavorable,0.03333333333333333,9789.264203524783,586.9029416144405,5799.095790605192,78330.039,47387.316,60880.495,4.548599834499697,3.044522437723423,2.7245795030534206,9.189041574735272,6.374859459673794,8.665457286209609,11.268686448254687,10.766109876936545,11.016668123251527,Unfavorable
2008,7,97.0,23.0,17.0,4.657327258989554,4.139873016640678,271.85724637681153,-7.103170878078572,Unfavorable,0.0,10087.018511812961,591.9410099726769,6192.683379824578,80826.475,47083.593,61193.381,4.574710978503383,3.1354942159291497,2.833213344056216,9.219004580268077,6.383406984602657,8.731123774138549,11.30005985173117,10.759679875369617,11.021794309056624,Unfavorable
2008,8,74.0,22.0,17.0,4.670230484796004,1.430195597285845,117.7572463768116,-6.8838160393689805,Unfavorable,0.1,10170.675513454431,594.389079463028,6232.261941137775,82060.451,49842.166999999994,62198.497,4.30406509320417,3.091042453358316,2.833213344056216,9.227263909005329,6.387534120864365,8.737494618300428,11.315211461959626,10.81661663164937,11.038086114448179,Unfavorable
2008,9,86.0,41.5,15.5,5.253026183720735,-3.4547506392733,-40.39275362318841,-5.028977329691543,Unfavorable,0.13333333333333333,10490.143658858065,614.6020212440799,6305.006842606643,85997.668,54971.675,64486.021,4.454347296253507,3.7256934272366524,2.740840023925201,9.25819139613528,6.420974938405718,8.749099333665146,11.362075458588922,10.91457333155656,11.07420375061264,Unfavorable
2008,10,66.0,58.0,12.0,2.78635951705407,-0.9891592414238346,-54.64275362318841,1.322635573534285,Unfavorable,0.1,10285.619986580716,603.3391199150299,5766.118096227697,84382.35500000001,54483.601,61305.441,4.189654742026425,4.060443010546419,2.4849066497880004,9.238502080929534,6.402479426565154,8.659754359471036,11.343113594746086,10.905655036289554,11.023623878181109,Unfavorable
2008,11,98.25,55.5,14.0,-1.7669738162792648,-12.688083972606634,-145.0927536231884,5.1910226703084845,Favorable,0.36666666666666664,9928.540241187213,586.0970192266482,5099.056966670168,81857.95199999999,58626.239,58039.491,4.58751525074937,4.0163830207523885,2.6390573296152584,9.203168741317247,6.373485337693386,8.536810893118687,11.312740731409463,10.978937639853612,10.968878937145748,Favorable
2008,12,131.0,71.0,17.0,-5.27815661197819,-14.634320531746411,-190.4427536231884,7.003280734824557,Favorable,0.6333333333333333,10403.326999142171,624.8540727854668,5436.782533378059,87595.695,64502.761,66175.072,4.875197323201151,4.2626798770413155,2.833213344056216,9.249880937734835,6.4375181389316225,8.600942718806557,11.380487131881269,11.074463308069255,11.100059115118889,Favorable
2009,1,99.0,66.0,17.0,-8.39105983778464,-14.150449564004482,-199.5927536231884,9.03876460579238,Favorable,0.7666666666666667,7934.347830632894,451.7437422596509,3820.0641503513584,56184.989,27924.796000000002,42813.137,4.59511985013459,4.189654742026425,2.833213344056216,8.978956440626655,6.113115077156475,8.248022494745312,10.936404900560191,10.237270318628713,10.664600273726009,Favorable
2009,2,92.0,40.0,9.0,-3.2029261972316476,3.264296979774329,-198.0927536231884,2.6531655274513923,Unfavorable,0.16666666666666666,8011.433161284981,462.2402014480465,4116.471008925005,56736.0,26274.856,45125.612,4.5217885770490405,3.6888794541139363,2.1972245773362196,8.988624945566597,6.136084672526169,8.322751524062157,10.946164208873935,10.176367715235367,10.717205257870084,Unfavorable
2009,3,89.0,44.0,10.0,-4.023317902300768,5.075356887608422,-78.4927536231884,2.412958154179478,Unfavorable,0.1,9104.16862664096,518.8457237938143,4852.961623499719,68571.363,33505.676,53926.102,4.48863636973214,3.784189633918261,2.302585092994046,9.11648767845303,6.251606582317053,8.487344441584895,11.135630277578302,10.419470136296857,10.895369906838999,Unfavorable
2009,4,60.5,52.0,10.0,-1.6903071496125968,-0.8880839726066228,-90.69275362318841,-0.15897732969153822,Unfavorable,0.06666666666666667,8801.538337243164,504.29824414698174,4741.7299653848995,66630.63,34253.788,52900.599,4.102643365036796,3.9512437185814275,2.302585092994046,9.082681796238987,6.223167847313743,8.464157319703379,11.106919660712244,10.44155243611495,10.876169941033702,Unfavorable
2009,5,60.5,38.0,8.0,1.8218433880218114,0.26890527470520453,45.70724637681158,-1.9999450716269394,Unfavorable,0.03333333333333333,9286.363534926399,531.2626536065394,5037.866260687616,70467.094,35211.088,54616.200000000004,4.102643365036796,3.6375861597263857,2.0794415416798357,9.136302316524151,6.275256538508455,8.524737910448176,11.162901128064794,10.469116311984104,10.90808582102198,Unfavorable
2009,6,81.5,27.0,12.0,4.429692850387401,3.3452493607266973,142.35724637681162,-8.015643996358108,Unfavorable,0.0,9747.914858555818,558.2320550462646,5562.920137093571,74233.499,36661.483,56664.252,4.400603020246817,3.295836866004329,2.4849066497880004,9.184808680459499,6.324774745190196,8.623878453886242,11.2149707962767,10.509481973385105,10.944898814691676,Unfavorable
2009,7,71.0,19.5,8.0,5.334746613828262,2.7527762424471405,189.8072463768116,-7.7386547490463045,Unfavorable,0.03333333333333333,10026.619177077431,566.9879833127359,5864.7428623389205,76231.639,35868.585,57977.135,4.2626798770413155,2.970414465569701,2.0794415416798357,9.212998753055736,6.340338110051203,8.676713917387993,11.241531865472682,10.487617121741545,10.967803987663862,Unfavorable
2009,8,96.0,30.0,14.0,5.7186175815701965,1.9463246295439092,134.60724637681162,-7.970912813562563,Unfavorable,0.06666666666666667,10434.266218961793,581.5518190334813,6321.307241406029,79274.46399999999,35724.971000000005,58933.589,4.564348191467836,3.4011973816621555,2.6390573296152584,9.252850497820944,6.365700080685721,8.751681307746672,11.280671338109645,10.483605191041265,10.984166478743454,Unfavorable
2009,9,61.0,36.0,8.0,5.113026183720734,0.44524936072670585,286.95724637681155,-5.332310663024828,Unfavorable,0.1,10819.828138663235,602.617171821375,6441.126766875137,83538.738,38493.658,62093.969,4.110873864173311,3.58351893845611,2.0794415416798357,9.289135668601796,6.401282122508869,8.770458767594505,11.33306573140127,10.558248779434122,11.03640414565302,Unfavorable
2009,10,81.0,70.0,11.0,2.454101452537941,-4.9569011769077065,-155.0427536231884,-0.3999450716270303,Unfavorable,0.06666666666666667,10674.570231368863,593.9054463068453,6020.028148891797,83159.182,39852.351,61602.868,4.394449154672439,4.248495242049359,2.3978952727983707,9.275619577929849,6.38672012539035,8.702847214187582,11.328511905463735,10.592936678714036,11.028463706879359,Unfavorable
2009,11,96.5,48.25,12.0,-3.2336404829459298,-5.82141730593996,-138.94275362318842,4.861022670308557,Favorable,0.6666666666666666,10768.878025822933,600.5099387537604,5909.563866519545,84471.654,41039.793,62771.520000000004,4.56954300834494,3.876395827784995,2.4849066497880004,9.284415588848443,6.397779192180344,8.68432731182592,11.34417130144614,10.622297435972282,11.047256746407907,Favorable
2009,12,106.0,59.0,11.0,-6.400737257139475,0.043098823092293514,-149.2427536231884,6.5097323477278906,Favorable,0.7,11370.071858821491,647.8050204705022,6281.21796802639,91673.814,45643.496,73767.255,4.663439094112067,4.07753744390572,2.3978952727983707,9.338739906761681,6.473589756738846,8.745319184610794,11.425992055850116,10.728616400516568,11.208670212937962,Favorable
2010,1,107.0,52.0,9.0,-6.865253386171737,1.9785826940600373,-174.5927536231884,7.622635573534353,Favorable,0.9666666666666667,8503.93443494535,485.59292698008835,2873.199968101084,70204.172,24793.716,51929.151,4.672828834461906,3.9512437185814275,2.1972245773362196,9.048284210084413,6.185370674112209,7.96318165909842,11.159163018447428,10.118345512948364,10.857635587773466,Favorable
2010,2,83.5,32.0,6.0,-5.8564976258030725,10.050011265488607,-86.04275362318842,3.728165527451324,Favorable,0.6,7812.765898545664,450.81476499848617,2643.1269883754853,59964.064,20404.759,43599.104,4.42484663185681,3.4657359027997265,1.791759469228055,8.963514328479324,6.111056534509661,7.879717960508517,11.001500728438687,9.92352343693948,10.682791878667247,Favorable
2010,3,96.0,59.0,9.0,-3.562027579720123,1.9785826940600373,-181.7427536231884,4.029087186437437,Favorable,0.4666666666666667,8813.562035635765,504.74646008522626,2994.476035744709,72527.71800000001,25030.524,50551.29,4.564348191467836,4.07753744390572,2.1972245773362196,9.084046954541286,6.224056243964246,8.004524548915677,11.191724085019532,10.127851319084835,10.83074374341084,Favorable
2010,4,94.25,36.5,7.25,-2.6669738162792633,8.645249360726709,-120.2427536231884,1.8476893369751224,Favorable,0.4666666666666667,8582.525336847797,498.1282202492216,3012.702736177351,70790.66,25625.708,48470.558000000005,4.54595082632812,3.597312260588446,1.9810014688665833,9.057483477479868,6.210857514264806,8.010592873850614,11.16748235007553,10.15135134532732,10.78871184104879,Favorable
2010,5,79.0,33.0,7.0,1.8702304847960072,7.946324629543909,-22.692753623188395,-3.9902676522721094,Unfavorable,0.2,8862.206402440595,514.8969591505258,3025.4361213105835,73434.44,26155.125,49737.473,4.3694478524670215,3.4965075614664802,1.9459101490553132,9.089551042217233,6.243966801325832,8.014810532407187,11.20414831436737,10.171800434994209,10.814513911885074,Unfavorable
2010,6,69.5,20.5,7.0,3.4263595170540704,7.345249360726697,275.45724637681155,-4.995643996358126,Unfavorable,0.03333333333333333,8883.530549427798,524.3673993309342,2998.664239774661,73468.998,26672.384,50540.412000000004,4.241326752570746,3.0204248861443626,1.9459101490553132,9.091954341365506,6.262192582395914,8.005922215087068,11.20461880030164,10.191384002007513,10.830528532867802,Unfavorable
2010,7,74.0,17.0,9.0,5.454101452537941,3.4624536618019732,269.9072463768116,-4.6612353942075515,Unfavorable,0.03333333333333333,9119.853481017892,523.8439732400137,3161.2661435679574,75937.899,25854.421,50294.794,4.30406509320417,2.833213344056216,2.1972245773362196,9.11820901726146,6.261193878989095,8.058727904675116,11.237671166824189,10.16023689045851,10.825656851725475,Unfavorable
2010,8,88.0,20.0,10.0,5.118617581570199,3.0753568876084216,150.8072463768116,-4.7322031361430845,Unfavorable,0.06666666666666667,9313.35378491032,533.1759147681208,3252.5934864246733,78707.117,26829.377999999997,51835.766,4.477336814478207,2.995732273553991,2.302585092994046,9.139204540086421,6.27885141618176,8.087207952917378,11.273488862337096,10.19725276014684,10.855835653307906,Unfavorable
2010,9,94.5,29.0,8.0,4.243026183720737,4.645249360726709,383.5572463768117,-4.098977329691479,Unfavorable,0.1,9640.568873322707,559.6058841585656,3251.9988162831487,82618.27900000001,28892.442,55713.354999999996,4.548599834499697,3.367295829986474,2.0794415416798357,9.173735397618934,6.327232757672723,8.087025106671064,11.32198623042637,10.271335317406203,10.92797516378278,Unfavorable
2010,10,66.0,54.0,9.0,1.1282950009250392,-5.989159241423835,-176.54275362318842,-0.3676870071109306,Favorable,0.5333333333333333,9634.692439601664,549.3783048111376,3055.8770637800894,82823.84199999999,28875.026,55087.849,4.189654742026425,3.9889840465642745,2.1972245773362196,9.17312565917672,6.308787284004761,8.0248219216566,11.324471245784514,10.27073234825659,10.916684444505712,Favorable
2010,11,106.5,71.5,11.5,-2.5303071496125966,-4.221417305939966,-157.3427536231884,4.297689336975168,Unfavorable,0.3,9804.490914714406,555.2878878247707,2988.1172184001052,85425.13100000001,29915.8,58222.69300000001,4.66814498514948,4.269697449699962,2.4423470353692043,9.190595816294683,6.3194866960607685,8.002398775202153,11.355395610491243,10.306142047903464,10.972030471812133,Unfavorable
2010,12,134.0,73.0,14.0,-5.6523501603652875,-12.24722375755286,-181.1427536231884,3.4548936380504074,Favorable,0.6,10168.51584859001,590.1613044029074,3062.541182060144,90950.822,34325.941,65545.459,4.897839799950911,4.290459441148391,2.6390573296152584,9.227051544134563,6.380395896826599,8.027000301965883,11.418074221838356,10.44365664468138,11.090499211429877,Favorable
2011,1,111.0,73.0,14.0,-10.013640482945931,-11.085933434972219,-194.0927536231884,8.664571057405283,Favorable,0.9333333333333333,8867.163283714377,476.21383251840734,2592.0986223983705,68773.232,22523.661,49919.977,4.709530201312334,4.290459441148391,2.6390573296152584,9.09011021397468,6.165866981338588,7.860223105513133,11.138569878446713,10.022321635648568,10.818176542306023,Favorable
2011,2,114.5,54.0,9.0,-7.5529261972316455,-0.6642744487971015,-175.7427536231884,4.2710226703085254,Favorable,0.5666666666666667,8147.315261786474,447.9082767403596,2402.1340895124686,58776.103,18962.682,43070.957,4.740574822994295,3.9889840465642745,2.1972245773362196,9.005443736233907,6.104588472034169,7.784112825191925,10.98149063971453,9.850228221501302,10.670604197443746,Favorable
2011,3,98.0,66.0,12.0,-5.694285644236253,-6.924643112391578,-178.79275362318842,5.906506541276258,Favorable,0.6666666666666666,9181.181645850316,496.00399375528957,2662.108164893483,72878.089,24574.108,50059.359,4.584967478670572,4.189654742026425,2.4849066497880004,9.124911194922419,6.2065839786184975,7.886873631072267,11.196543310404548,10.109448647306767,10.820964760269346,Favorable
2011,4,105.5,55.0,12.25,-0.7669738162792648,-2.2214173059399656,-163.2927536231884,1.2010226703085891,Unfavorable,0.06666666666666667,9010.526954007655,488.68385625535996,2703.698142481134,70993.831,23833.623,48015.108,4.658710952916121,4.007333185232471,2.505525936990736,9.106148834353625,6.191715769671458,7.902375797233544,11.170348264924586,10.078852593786285,10.779270990366639,Unfavorable
2011,5,83.0,36.0,8.0,2.3057143557637474,3.2366472101890764,-12.642753623188412,-3.609622490981792,Unfavorable,0.2,9190.84100285104,501.3711728395742,2677.750259370368,72625.713,24579.114,48801.771,4.418840607796598,3.58351893845611,2.0794415416798357,9.125962723986524,6.217346690731887,7.892732265506043,11.193074311661958,10.109652336904869,10.795521882166343,Unfavorable
2011,6,75.0,17.0,7.0,4.8463595170540685,3.7119160273933716,246.7572463768116,-7.548977329691411,Unfavorable,0.03333333333333333,9741.228813331816,532.2671577248465,2875.4320746960457,79496.00200000001,25962.298,54041.331000000006,4.31748811353631,2.833213344056216,1.9459101490553132,9.184122550211924,6.27714553946791,7.963958228790312,11.283462010069698,10.164400687701525,10.897504421674599,Unfavorable
2011,7,77.0,22.0,9.0,5.118617581570199,3.172131081156806,27.357246376811588,-8.39994507162703,Unfavorable,0.1,9613.51144000662,515.0392749257305,2829.7642522010087,77108.276,24420.932,50287.159999999996,4.343805421853684,3.091042453358316,2.1972245773362196,9.17092482960561,6.244243159747648,7.947948684058202,11.25296589490621,10.103195912374579,10.825505055111648,Unfavorable
2011,8,86.0,20.0,12.0,5.767004678344392,-1.343997951101258,-41.992753623188406,-6.7322031361430845,Unfavorable,0.0,10055.558032072857,530.5809861366143,3018.420230631032,82858.678,25578.509000000002,52283.648,4.454347296253507,2.995732273553991,2.4849066497880004,9.215880798635256,6.273972606415152,8.012488871063047,11.324891760881862,10.149507785709254,10.864438943421606,Unfavorable
2011,9,65.25,43.5,8.0,4.279692850387402,0.7119160273933716,-76.3427536231884,-5.182310663024737,Unfavorable,0.23333333333333334,10218.526609785366,549.3011304528724,2964.2387318487763,84992.041,27847.843,54815.725999999995,4.178226046202803,3.7727609380946383,2.0794415416798357,9.231957686024602,6.308646798334573,7.994375526981128,11.350312895794278,10.23451079172761,10.911732402570781,Unfavorable
2011,10,69.5,50.0,10.0,1.1250691944734257,0.17213108115680598,-26.992753623188406,1.0903775090181398,Unfavorable,0.36666666666666664,10012.867610930422,541.8022499770436,2768.7743970037645,82051.836,27587.462,53387.092000000004,4.241326752570746,3.912023005428146,2.302585092994046,9.211626305901671,6.294901082423921,7.926160045313546,11.31510647286752,10.22511667312861,10.885324272882169,Unfavorable
2011,11,83.0,43.75,12.25,-0.6669738162792633,-0.7880839726066284,-113.0427536231884,2.527689336975186,Favorable,0.5333333333333333,10281.061425676848,551.3482146243574,2796.357020412624,85433.378,28569.481,56153.275,4.418840607796598,3.7784916128036232,2.505525936990736,9.23805878520407,6.312366578010195,7.93607278490615,11.35549214650873,10.26009432915152,10.935840284378433,Favorable
2011,12,91.0,68.0,17.0,-6.849124353913673,-13.47303020916577,-196.6427536231884,8.05811944450204,Favorable,0.7666666666666667,10880.217919986175,589.4798540495424,2949.22401455092,92630.724,31358.997000000003,63889.590000000004,4.51085950651685,4.219507705176107,2.833213344056216,9.294701549619841,6.379240544753158,7.9892973688162785,11.436376158259847,10.353256490534497,11.064911716296098,Favorable
2012,1,112.0,47.0,11.0,-8.655575966816897,3.881808500511653,-157.4927536231884,6.477474283211677,Favorable,0.5666666666666667,8231.674203995388,429.0597724471928,2556.2081174711857,61622.366,17599.606,38160.792,4.718498871295094,3.8501476017100584,2.3978952727983707,9.015744699956578,6.06159623893627,7.846280235293537,11.028780168038,9.775631794412028,10.549563880063827,Favorable
2012,2,90.0,37.0,8.0,-7.920537034670069,6.59927234923245,-169.5927536231884,4.019298532377434,Favorable,0.6,8656.106509191504,460.24437241318236,2840.1757100776176,66670.379,18849.15,44196.65,4.499809670330265,3.6109179126442243,2.0794415416798357,9.066020305676862,6.1317575927992864,7.951621198987038,11.107516040311712,9.844223099021248,10.696404273338239,Favorable
2012,3,92.0,39.0,8.0,-4.716866289397544,5.430195597285845,-177.0927536231884,2.7839258961149653,Favorable,0.7666666666666667,9630.203656552878,503.4716726513882,3062.0263382719086,78553.326,22125.746,51606.48,4.5217885770490405,3.6635616461296463,2.0794415416798357,9.172659652704885,6.221527449704789,8.026832177837038,11.271532985244384,10.004497186821832,10.851402524980319,Favorable
2012,4,80.75,34.0,9.0,0.1396928503874051,7.311916027393366,95.45724637681158,-1.5189773296915519,Unfavorable,0.13333333333333333,9203.488912042229,483.6426771976353,2984.8064254242413,73475.27100000001,20930.015,46706.893,4.391357962102766,3.5263605246161616,2.1972245773362196,9.127337920717581,6.181346363808125,8.001290174619802,11.20470417960968,9.948939532114418,10.75164703447799,Unfavorable
2012,5,71.0,28.0,6.0,3.3315208073766485,7.720518177930998,78.35724637681162,-5.274138620014014,Unfavorable,0.03333333333333333,9557.384131182642,500.5682168376107,3053.287053051731,77072.728,21522.279000000002,48015.979999999996,4.2626798770413155,3.332204510175204,1.791759469228055,9.16506934215757,6.215743886845475,8.023974011587725,11.25250477453849,9.976843910155543,10.779289151152238,Unfavorable
2012,6,67.5,31.5,7.0,4.399692850387403,5.411916027393374,62.10724637681162,-10.24231066302491,Unfavorable,0.1,9493.653776029858,512.2314615134825,2965.0586520787465,77025.292,22480.914,49541.47,4.212127597878484,3.449987545831587,1.9459101490553132,9.15837883078566,6.238776596153695,7.994652092712987,11.251889114434638,10.020421961544088,10.810565375594638,Unfavorable
2012,7,63.0,17.0,7.0,5.063778871892779,3.4947117263181013,268.35724637681164,-8.228977329691588,Unfavorable,0.06666666666666667,9379.765613354635,497.76750458122365,2921.9128405627152,75181.501,21307.481,46229.183000000005,4.143134726391533,2.833213344056216,1.9459101490553132,9.146310053772783,6.210133109741765,7.979993763174013,11.227660482335198,9.966813510691257,10.74136654431908,Unfavorable
2012,8,91.0,34.0,14.0,5.802488549312134,-1.0214173059399627,-49.64275362318841,-9.47736442646567,Unfavorable,0.03333333333333333,9580.770942767307,505.48213068370416,3000.655167028324,77887.917,22141.452,47495.165,4.51085950651685,3.5263605246161616,2.6390573296152584,9.167513341919861,6.225512688050751,8.00658593281628,11.263026110713929,10.005206786768007,10.768383195368148,Unfavorable
2012,9,76.0,29.0,9.0,4.279692850387402,-2.754750639273297,13.607246376811588,-2.5689773296915064,Unfavorable,0.16666666666666666,9578.995311470253,523.7020349568384,2862.142018560098,78795.751,24181.331000000002,49900.525,4.330733340286331,3.367295829986474,2.1972245773362196,9.167327991923564,6.260922887007964,7.959325581023657,11.274614353072367,10.093336168145978,10.81778680272635,Unfavorable
2012,10,69.0,65.0,11.0,1.8573272589895566,-4.214965693036731,-152.9927536231884,1.5065065412762806,Unfavorable,0.16666666666666666,9708.470353018824,523.6687616468411,2846.164618554126,80207.06199999999,24267.634000000002,49084.514,4.23410650459726,4.174387269895637,2.3978952727983707,9.18075401571597,6.260859350178187,7.953727619055058,11.292366844840847,10.096898807359537,10.801298866885794,Unfavorable
2012,11,85.0,47.5,9.0,-1.5269738162792628,3.311916027393366,-135.5927536231884,2.6376893369751997,Favorable,0.4,10066.293311193833,537.8210435091021,2917.667230049056,84056.481,24852.256,52201.153000000006,4.442651256490317,3.8607297110405954,2.1972245773362196,9.21694782571506,6.287525871944486,7.978539682157782,11.339244244727798,10.120703812112342,10.862859861749397,Favorable
2012,12,87.0,43.0,9.0,-5.868479192623347,-0.27948182206900185,-143.44275362318842,5.429087186437528,Favorable,0.6,10453.193279200605,572.3403515617968,2949.8958288702424,89523.085,27818.417,59823.86,4.465908118654584,3.7612001156935624,2.1972245773362196,9.254662787670824,6.349733834638394,7.989525136462998,11.402251803964853,10.233453562348776,10.999159857016243,Favorable
2013,1,121.0,71.0,13.0,-7.010414676494317,-6.9569011769077065,-196.1927536231884,7.641990412243899,Favorable,0.4666666666666667,8337.31496198951,442.49992367633763,2630.891090707491,56747.016,17110.118,33149.952,4.795790545596741,4.2626798770413155,2.5649493574615367,9.028496496513075,6.092440291965117,7.8750778855455374,10.946358352463397,9.747425263414183,10.408796547649159,Favorable
